ID,Status,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
42,,Trapping Rain Water,48.9%,Hard,0.014929065877821, https://leetcode.com/problems/trapping-rain-water
49,,Group Anagrams,56.9%,Medium,0.0127691268031615, https://leetcode.com/problems/group-anagrams
200,,Number of Islands,46.8%,Medium,0.0091480769457682, https://leetcode.com/problems/number-of-islands
206,,Reverse Linked List,62.5%,Easy,0.0052570214528016, https://leetcode.com/problems/reverse-linked-list
977,,Squares of a Sorted Array,72.1%,Easy,0.0038910554929666, https://leetcode.com/problems/squares-of-a-sorted-array
