ID,Status,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
929,,Unique Email Addresses,67.4%,Easy,4.044864181469562, https://leetcode.com/problems/unique-email-addresses
904,,Fruit Into Baskets,42.5%,Medium,3.944467952217217, https://leetcode.com/problems/fruit-into-baskets
1007,,Minimum Domino Rotations For Equal Row,50.0%,Medium,3.844071722964872, https://leetcode.com/problems/minimum-domino-rotations-for-equal-row
843,,Guess the Word,46.1%,Hard,3.743675493712528, https://leetcode.com/problems/guess-the-word
482,,License Key Formatting,43.1%,Easy,3.6432792644601832, https://leetcode.com/problems/license-key-formatting
975,,Odd Even Jump,42.2%,Hard,3.542883035207838, https://leetcode.com/problems/odd-even-jump
681,,Next Closest Time,45.0%,Medium,3.442486805955494, https://leetcode.com/problems/next-closest-time
1,,Two Sum,45.6%,Easy,3.391941202330629, https://leetcode.com/problems/two-sum
399,,Evaluate Division,51.6%,Medium,3.376278307417863, https://leetcode.com/problems/evaluate-division
410,,Split Array Largest Sum,44.5%,Hard,3.328761998002674, https://leetcode.com/problems/split-array-largest-sum
159,,Longest Substring with At Most Two Distinct Characters,49.4%,Medium,3.2283657687503293, https://leetcode.com/problems/longest-substring-with-at-most-two-distinct-characters
222,,Count Complete Tree Nodes,46.8%,Medium,3.1625743234775263, https://leetcode.com/problems/count-complete-tree-nodes
947,,Most Stones Removed with Same Row or Column,55.2%,Medium,3.119562576778479, https://leetcode.com/problems/most-stones-removed-with-same-row-or-column
857,,Minimum Cost to Hire K Workers,49.6%,Hard,3.062264814727787, https://leetcode.com/problems/minimum-cost-to-hire-k-workers
844,,Backspace String Compare,46.4%,Easy,3.0249115810191864, https://leetcode.com/problems/backspace-string-compare
809,,Expressive Words,47.0%,Medium,2.960302926485219, https://leetcode.com/problems/expressive-words
642,,Design Search Autocomplete System,44.7%,Hard,2.8599066972328746, https://leetcode.com/problems/design-search-autocomplete-system
683,,K Empty Slots,35.6%,Hard,2.797569124141848, https://leetcode.com/problems/k-empty-slots
248,,Strobogrammatic Number III,39.6%,Hard,2.7272391635558617, https://leetcode.com/problems/strobogrammatic-number-iii
1057,,Campus Bikes,57.7%,Medium,2.7150993767802127, https://leetcode.com/problems/campus-bikes
489,,Robot Room Cleaner,69.7%,Hard,2.630171759357849, https://leetcode.com/problems/robot-room-cleaner
299,,Bulls and Cows,42.4%,Easy,2.5375177850737174, https://leetcode.com/problems/bulls-and-cows
833,,Find And Replace in String,50.4%,Medium,2.5236194176142264, https://leetcode.com/problems/find-and-replace-in-string
753,,Cracking the Safe,50.5%,Hard,2.495622331331105, https://leetcode.com/problems/cracking-the-safe
939,,Minimum Area Rectangle,51.8%,Medium,2.4798105966919675, https://leetcode.com/problems/minimum-area-rectangle
1153,,String Transforms Into Another String,35.8%,Hard,2.418263667238461, https://leetcode.com/problems/string-transforms-into-another-string
736,,Parse Lisp Expression,47.5%,Hard,2.401785275487999, https://leetcode.com/problems/parse-lisp-expression
727,,Minimum Window Subsequence,41.8%,Hard,2.3522468452462983, https://leetcode.com/problems/minimum-window-subsequence
1055,,Shortest Way to Form String,56.9%,Medium,2.344809651331196, https://leetcode.com/problems/shortest-way-to-form-string
359,,Logger Rate Limiter,70.8%,Easy,2.3184153762193795, https://leetcode.com/problems/logger-rate-limiter
1088,,Confusing Number II,44.0%,Hard,2.292381877047574, https://leetcode.com/problems/confusing-number-ii
308,,Range Sum Query 2D - Mutable,35.6%,Hard,2.256291556154219, https://leetcode.com/problems/range-sum-query-2d-mutable
777,,Swap Adjacent in LR String,34.8%,Medium,2.1854101194026425, https://leetcode.com/problems/swap-adjacent-in-lr-string
659,,Split Array into Consecutive Subsequences,43.7%,Medium,2.1845884916182685, https://leetcode.com/problems/split-array-into-consecutive-subsequences
803,,Bricks Falling When Hit,30.8%,Hard,2.1118142976405325, https://leetcode.com/problems/bricks-falling-when-hit
1110,,Delete Nodes And Return Forest,67.0%,Medium,2.019125363491334, https://leetcode.com/problems/delete-nodes-and-return-forest
731,,My Calendar II,49.1%,Medium,2.015129499337331, https://leetcode.com/problems/my-calendar-ii
465,,Optimal Account Balancing,46.9%,Hard,1.9963058803388951, https://leetcode.com/problems/optimal-account-balancing
837,,New 21 Game,34.6%,Medium,1.9906157370153676, https://leetcode.com/problems/new-21-game
158,,Read N Characters Given Read4 II - Call multiple times,33.8%,Hard,1.9766021206834103, https://leetcode.com/problems/read-n-characters-given-read4-ii-call-multiple-times
253,,Meeting Rooms II,45.7%,Medium,1.9742755414801227, https://leetcode.com/problems/meeting-rooms-ii
846,,Hand of Straights,54.2%,Medium,1.9589928212074288, https://leetcode.com/problems/hand-of-straights
679,,24 Game,46.4%,Hard,1.9311876270598625, https://leetcode.com/problems/24-game
913,,Cat and Mouse,31.3%,Hard,1.9135193229265484, https://leetcode.com/problems/cat-and-mouse
900,,RLE Iterator,53.5%,Medium,1.90956860295546, https://leetcode.com/problems/rle-iterator
527,,Word Abbreviation,54.3%,Hard,1.8632251701364464, https://leetcode.com/problems/word-abbreviation
363,,Max Sum of Rectangle No Larger Than K,37.3%,Hard,1.8588863307783805, https://leetcode.com/problems/max-sum-of-rectangle-no-larger-than-k
562,,Longest Line of Consecutive One in Matrix,45.9%,Medium,1.858560438645791, https://leetcode.com/problems/longest-line-of-consecutive-one-in-matrix
552,,Student Attendance Record II,36.7%,Hard,1.8556835666961384, https://leetcode.com/problems/student-attendance-record-ii
1096,,Brace Expansion II,62.2%,Hard,1.834545562441917, https://leetcode.com/problems/brace-expansion-ii
951,,Flip Equivalent Binary Trees,65.8%,Medium,1.7341493331895723, https://leetcode.com/problems/flip-equivalent-binary-trees
1170,,Compare Strings by Frequency of the Smallest Character,58.7%,Easy,1.7114332746638885, https://leetcode.com/problems/compare-strings-by-frequency-of-the-smallest-character
315,,Count of Smaller Numbers After Self,41.5%,Hard,1.6443821681064463, https://leetcode.com/problems/count-of-smaller-numbers-after-self
818,,Race Car,39.0%,Hard,1.6214460620624969, https://leetcode.com/problems/race-car
946,,Validate Stack Sequences,61.9%,Medium,1.5994559783727524, https://leetcode.com/problems/validate-stack-sequences
774,,Minimize Max Distance to Gas Station,46.9%,Hard,1.5441973905656994, https://leetcode.com/problems/minimize-max-distance-to-gas-station
329,,Longest Increasing Path in a Matrix,43.4%,Hard,1.541769145865253, https://leetcode.com/problems/longest-increasing-path-in-a-matrix
271,,Encode and Decode Strings,31.5%,Medium,1.5383105684185163, https://leetcode.com/problems/encode-and-decode-strings
205,,Isomorphic Strings,39.8%,Easy,1.516418285828295, https://leetcode.com/problems/isomorphic-strings
247,,Strobogrammatic Number II,47.6%,Medium,1.5085335516081693, https://leetcode.com/problems/strobogrammatic-number-ii
734,,Sentence Similarity,42.1%,Easy,1.4835233134988377, https://leetcode.com/problems/sentence-similarity
394,,Decode String,50.0%,Medium,1.4539606731923782, https://leetcode.com/problems/decode-string
528,,Random Pick with Weight,43.9%,Medium,1.4210764862519991, https://leetcode.com/problems/random-pick-with-weight
1087,,Brace Expansion,62.7%,Medium,1.41943804993247, https://leetcode.com/problems/brace-expansion
1231,,Divide Chocolate,52.4%,Hard,1.4098248585300848, https://leetcode.com/problems/divide-chocolate
68,,Text Justification,27.7%,Hard,1.4086426277269546, https://leetcode.com/problems/text-justification
750,,Number Of Corner Rectangles,66.4%,Medium,1.3924482266942688, https://leetcode.com/problems/number-of-corner-rectangles
752,,Open the Lock,51.8%,Medium,1.3892458195731074, https://leetcode.com/problems/open-the-lock
943,,Find the Shortest Superstring,42.9%,Hard,1.3440770366239985, https://leetcode.com/problems/find-the-shortest-superstring
444,,Sequence Reconstruction,22.2%,Medium,1.3436115712374912, https://leetcode.com/problems/sequence-reconstruction
850,,Rectangle Area II,47.5%,Hard,1.3400889592991392, https://leetcode.com/problems/rectangle-area-ii
849,,Maximize Distance to Closest Person,42.6%,Easy,1.3345334179948198, https://leetcode.com/problems/maximize-distance-to-closest-person
57,,Insert Interval,33.5%,Hard,1.328796037498436, https://leetcode.com/problems/insert-interval
729,,My Calendar I,51.8%,Medium,1.303154716935821, https://leetcode.com/problems/my-calendar-i
56,,Merge Intervals,39.3%,Medium,1.2894784387567062, https://leetcode.com/problems/merge-intervals
911,,Online Election,50.4%,Medium,1.2692378056988731, https://leetcode.com/problems/online-election
524,,Longest Word in Dictionary through Deleting,48.4%,Medium,1.2543525412350942, https://leetcode.com/problems/longest-word-in-dictionary-through-deleting
835,,Image Overlap,58.5%,Medium,1.252762968495368, https://leetcode.com/problems/image-overlap
1066,,Campus Bikes II,54.2%,Medium,1.2505627475857657, https://leetcode.com/problems/campus-bikes-ii
1438,,Longest Continuous Subarray With Absolute Diff Less Than or Equal to Limit,42.1%,Medium,1.2179008580058674, https://leetcode.com/problems/longest-continuous-subarray-with-absolute-diff-less-than-or-equal-to-limit
418,,Sentence Screen Fitting,32.6%,Medium,1.2148142963271744, https://leetcode.com/problems/sentence-screen-fitting
853,,Car Fleet,42.3%,Medium,1.2083112059245342, https://leetcode.com/problems/car-fleet
200,,Number of Islands,46.8%,Medium,1.184437251765828, https://leetcode.com/problems/number-of-islands
963,,Minimum Area Rectangle II,50.9%,Medium,1.1685097282854882, https://leetcode.com/problems/minimum-area-rectangle-ii
346,,Moving Average from Data Stream,70.9%,Easy,1.1495787322601372, https://leetcode.com/problems/moving-average-from-data-stream
475,,Heaters,33.1%,Easy,1.1492067361246072, https://leetcode.com/problems/heaters
723,,Candy Crush,69.2%,Medium,1.1435248453489324, https://leetcode.com/problems/candy-crush
737,,Sentence Similarity II,45.8%,Medium,1.1402849850686776, https://leetcode.com/problems/sentence-similarity-ii
246,,Strobogrammatic Number,45.0%,Easy,1.1370161426523429, https://leetcode.com/problems/strobogrammatic-number
221,,Maximal Square,37.7%,Medium,1.1278221649789075, https://leetcode.com/problems/maximal-square
1032,,Stream of Characters,48.3%,Hard,1.124617145803438, https://leetcode.com/problems/stream-of-characters
471,,Encode String with Shortest Length,47.1%,Hard,1.107015699464489, https://leetcode.com/problems/encode-string-with-shortest-length
163,,Missing Ranges,24.3%,Medium,1.10122325620883, https://leetcode.com/problems/missing-ranges
1011,,Capacity To Ship Packages Within D Days,58.1%,Medium,1.083732588790613, https://leetcode.com/problems/capacity-to-ship-packages-within-d-days
288,,Unique Word Abbreviation,21.9%,Medium,1.0747067678145552, https://leetcode.com/problems/unique-word-abbreviation
767,,Reorganize String,48.7%,Medium,1.0742208355439504, https://leetcode.com/problems/reorganize-string
