ID,Status,Title,Acceptance,Difficulty,Frequency,Leetcode Question Link
977,,Squares of a Sorted Array,72.1%,Easy,0.003070812931539, https://leetcode.com/problems/squares-of-a-sorted-array
20,,Valid Parentheses,39.0%,Easy,0.0015354064657695, https://leetcode.com/problems/valid-parentheses
